order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
1690,2022-02-17,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10001539,6,34.0,816.0,56.0
1691,2023-06-21,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Paper,OFF-PA-10000575,5,0.9,29.1,9.100000000000001
1692,2023-12-07,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,OFF-BI-10004182,5,0.3,9.7,-0.3000000000000007
1693,2022-06-30,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10004020,5,0.6,19.4,-0.6000000000000014
1694,2022-04-03,Second Class,Home Office,United States,Plano,Texas,75023,Central,Technology,Accessories,TEC-AC-10003133,2,0.2,9.8,-0.1999999999999993
1695,2023-06-08,Second Class,Home Office,United States,Bayonne,New Jersey,7002,East,Technology,Accessories,TEC-AC-10002006,4,3.0,57.0,7.0
1696,2023-10-14,Second Class,Home Office,United States,Bayonne,New Jersey,7002,East,Office Supplies,Binders,OFF-BI-10003314,3,0.5,9.5,-0.5
1697,2023-02-08,Second Class,Home Office,United States,Bayonne,New Jersey,7002,East,Technology,Phones,TEC-PH-10002726,2,2.0,98.0,8.0
1698,2022-02-02,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,OFF-AP-10000240,2,4.4,105.6,5.599999999999994
1699,2022-10-26,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,OFF-LA-10002381,7,0.4,19.6,-0.3999999999999986
1700,2022-08-27,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10004086,6,15.6,504.4,54.39999999999998
1701,2023-10-13,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000320,2,0.4,9.6,-0.40000000000000036
1702,2023-02-16,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10000595,9,57.9,1872.1,312.0999999999999
1703,2023-09-06,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000349,2,0.2,9.8,-0.1999999999999993
1704,2023-04-15,Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Fasteners,OFF-FA-10001843,5,0.3,9.7,-0.3000000000000007
1705,2023-04-27,Same Day,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,OFF-BI-10003676,3,0.5,9.5,-0.5
1706,2022-01-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10003638,2,0.2,9.8,-0.1999999999999993
1707,2022-06-29,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10003077,6,1.2,38.8,-1.2000000000000028
1708,2023-02-05,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10003505,2,7.5,142.5,2.5
1709,2023-11-08,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003424,2,0.3,9.7,-0.3000000000000007
1710,2023-02-08,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10003061,1,3.5,66.5,-3.5
1711,2023-06-17,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003514,5,0.6,19.4,-0.6000000000000014
1712,2022-09-06,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002684,14,34.0,1666.0,256.0
1713,2023-08-19,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10004405,6,0.4,9.6,-0.40000000000000036
1714,2023-05-24,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10004289,7,30.8,739.2,59.200000000000045
1715,2022-02-23,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10003965,2,9.3,300.7,50.69999999999999
1716,2023-01-19,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10003314,2,0.3,9.7,-0.3000000000000007
1717,2023-04-23,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10001563,5,9.6,230.4,30.400000000000006
1718,2023-05-16,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10004123,5,13.5,436.5,16.5
1719,2023-06-03,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10002088,4,1.6,38.4,-1.6000000000000014
1720,2022-10-04,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000010,8,0.8,39.2,9.200000000000003
1721,2022-01-03,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002824,4,2.0,48.0,-2.0
1722,2023-01-17,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001061,2,6.4,153.6,3.5999999999999943
1723,2022-12-15,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Accessories,TEC-AC-10000736,4,13.0,247.0,7.0
1724,2023-05-08,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Bookcases,FUR-BO-10003966,3,7.2,352.8,32.80000000000001
1725,2023-08-14,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,OFF-AP-10000828,3,8.6,421.4,21.399999999999977
1726,2022-11-20,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,OFF-AP-10002906,2,0.0,0.0,0.0
1727,2023-05-08,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,OFF-AP-10003860,4,2.7,87.3,17.299999999999997
1728,2023-10-21,Second Class,Corporate,United States,Dublin,Ohio,43017,East,Furniture,Tables,FUR-TA-10001307,5,42.0,1008.0,8.0
1729,2023-02-23,Same Day,Consumer,United States,Springfield,Virginia,22153,South,Technology,Accessories,TEC-AC-10003063,4,3.0,97.0,17.0
1730,2023-02-26,Same Day,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10001045,3,0.4,9.6,-0.40000000000000036
1731,2023-03-12,Standard Class,Corporate,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10001457,8,2.0,98.0,8.0
1732,2023-02-19,Standard Class,Corporate,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10001804,2,0.4,9.6,-0.40000000000000036
1733,2022-05-15,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Storage,OFF-ST-10000689,3,17.0,323.0,3.0
1734,2023-01-02,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Art,OFF-AR-10002135,4,7.5,142.5,2.5
1735,2023-05-02,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Appliances,OFF-AP-10002082,2,0.6,29.4,9.399999999999999
1736,2023-08-02,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,TEC-PH-10003442,5,0.8,19.2,-0.8000000000000007
1737,2023-10-11,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Art,OFF-AR-10002833,3,0.0,0.0,0.0
1738,2022-02-01,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10001325,3,1.5,28.5,-1.5
1739,2022-12-22,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003038,2,1.0,19.0,-1.0
1740,2022-08-15,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003590,5,3.9,126.1,6.099999999999994
1741,2022-02-02,Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10000262,8,0.6,19.4,-0.6000000000000014
1742,2022-07-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004355,4,1.0,19.0,-1.0
1743,2023-03-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10004415,2,0.2,9.8,-0.1999999999999993
1744,2023-12-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002486,2,0.2,9.8,-0.1999999999999993
1745,2023-10-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10001142,7,22.0,418.0,48.0
1746,2023-12-30,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Art,OFF-AR-10002656,2,0.3,9.7,-0.3000000000000007
1747,2022-12-26,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000138,8,0.5,9.5,-0.5
1748,2022-01-12,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10004947,3,0.5,9.5,-0.5
1749,2023-02-24,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10003543,2,0.5,9.5,-0.5
1750,2023-09-06,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10002221,3,0.4,9.6,-0.40000000000000036
1751,2022-10-08,Standard Class,Home Office,United States,San Antonio,Texas,78207,Central,Furniture,Tables,FUR-TA-10004607,2,8.4,201.6,21.599999999999994
1752,2023-05-11,First Class,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,FUR-FU-10001918,2,0.2,9.8,-0.1999999999999993
1753,2022-02-17,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10004340,9,22.4,537.6,37.60000000000002
1754,2022-05-20,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10004475,2,3.3,106.7,6.700000000000003
1755,2022-12-15,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003893,2,0.2,9.8,-0.1999999999999993
1756,2022-05-30,Second Class,Home Office,United States,Fort Worth,Texas,76106,Central,Office Supplies,Paper,OFF-PA-10000100,11,10.8,349.2,49.19999999999999
1757,2022-12-19,Second Class,Home Office,United States,Fort Worth,Texas,76106,Central,Technology,Phones,TEC-PH-10001817,6,51.6,1668.4,158.4000000000001
1758,2022-08-28,First Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10001765,6,1.6,38.4,8.399999999999999
1759,2022-01-22,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Accessories,TEC-AC-10001013,2,1.5,48.5,8.5
1760,2022-09-28,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003478,3,1.0,19.0,-1.0
1761,2022-06-08,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Bookcases,FUR-BO-10000330,4,8.2,401.8,61.80000000000001
1762,2022-12-10,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001900,6,0.6,29.4,-0.6000000000000014
1763,2023-02-05,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Bookcases,FUR-BO-10003159,3,14.5,275.5,15.5
1764,2022-07-17,Standard Class,Home Office,United States,Suffolk,Virginia,23434,South,Office Supplies,Supplies,OFF-SU-10002573,2,2.0,38.0,-2.0
1765,2023-02-25,Standard Class,Home Office,United States,Suffolk,Virginia,23434,South,Office Supplies,Labels,OFF-LA-10004484,1,0.0,0.0,0.0
1766,2022-03-18,Standard Class,Home Office,United States,Suffolk,Virginia,23434,South,Furniture,Furnishings,FUR-FU-10001591,9,4.4,105.6,5.599999999999994
1767,2023-12-05,Standard Class,Home Office,United States,Suffolk,Virginia,23434,South,Office Supplies,Labels,OFF-LA-10002034,2,0.2,9.8,-0.1999999999999993
1768,2023-10-25,Standard Class,Consumer,United States,Greensboro,North Carolina,27405,South,Office Supplies,Binders,OFF-BI-10004410,4,0.5,9.5,-0.5
1769,2022-10-19,Standard Class,Consumer,United States,Greensboro,North Carolina,27405,South,Office Supplies,Binders,OFF-BI-10002735,5,1.0,49.0,9.0
1770,2022-04-20,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,OFF-SU-10001935,4,0.4,9.6,-0.40000000000000036
1771,2022-07-26,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10003291,7,0.2,9.8,-0.1999999999999993
1772,2022-11-18,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004337,2,5.0,95.0,15.0
1773,2023-08-11,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Accessories,TEC-AC-10001266,6,1.2,58.8,8.799999999999997
1774,2023-11-17,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Binders,OFF-BI-10001628,2,1.0,19.0,-1.0
1775,2022-10-02,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Storage,OFF-ST-10000877,9,10.0,490.0,50.0
1776,2023-04-20,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10004752,2,0.4,9.6,-0.40000000000000036
1777,2022-08-15,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Labels,OFF-LA-10000452,1,0.0,0.0,0.0
1778,2022-01-25,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000675,9,18.5,351.5,51.5
1779,2023-02-05,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10003045,5,0.3,9.7,-0.3000000000000007
1780,2022-04-01,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10003447,3,2.4,57.6,7.600000000000001
1781,2023-10-11,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002276,1,2.4,77.6,7.599999999999994
1782,2023-06-30,Standard Class,Corporate,United States,Franklin,Massachusetts,2038,East,Office Supplies,Paper,OFF-PA-10001609,2,0.5,9.5,-0.5
1783,2022-10-22,Standard Class,Corporate,United States,Franklin,Massachusetts,2038,East,Office Supplies,Binders,OFF-BI-10001597,3,3.6,116.4,16.400000000000006
1784,2022-11-16,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Paper,OFF-PA-10004475,4,6.6,213.4,3.4000000000000057
1785,2023-01-31,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,TEC-AC-10004510,6,5.0,95.0,15.0
1786,2023-08-12,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,OFF-BI-10002976,8,0.9,29.1,-0.8999999999999986
1787,2022-07-25,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,TEC-PH-10001615,3,3.6,86.4,6.400000000000006
1788,2022-11-27,Standard Class,Corporate,United States,Kenosha,Wisconsin,53142,Central,Technology,Phones,TEC-PH-10001819,3,2.6,127.4,7.400000000000006
1789,2023-02-17,Standard Class,Corporate,United States,Kenosha,Wisconsin,53142,Central,Technology,Phones,TEC-PH-10000560,2,28.0,672.0,102.0
1790,2023-04-20,Standard Class,Corporate,United States,Kenosha,Wisconsin,53142,Central,Technology,Accessories,TEC-AC-10004568,5,4.2,135.8,5.800000000000011
1791,2022-10-06,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004092,1,1.5,48.5,-1.5
1792,2023-02-14,First Class,Consumer,United States,Madison,Wisconsin,53711,Central,Furniture,Chairs,FUR-CH-10001854,8,140.5,2669.5,369.5
1793,2023-11-19,First Class,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Art,OFF-AR-10000475,4,1.5,48.5,8.5
1794,2022-09-02,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000777,2,3.0,57.0,-3.0
1795,2023-06-17,Standard Class,Home Office,United States,Olathe,Kansas,66062,Central,Office Supplies,Art,OFF-AR-10004022,3,3.3,106.7,6.700000000000003
1796,2022-09-30,First Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10002352,8,1.2,58.8,8.799999999999997
1797,2022-10-20,First Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10000455,3,7.0,343.0,63.0
1798,2022-04-01,First Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003910,6,0.8,39.2,-0.7999999999999972
1799,2022-06-22,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10003039,5,4.4,215.6,15.599999999999994
1800,2023-04-19,Second Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Fasteners,OFF-FA-10000585,4,0.4,9.6,-0.40000000000000036
1801,2022-03-13,Second Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10001994,3,2.5,47.5,7.5
1802,2023-10-07,Standard Class,Home Office,United States,Auburn,Washington,98002,West,Furniture,Furnishings,FUR-FU-10004270,1,0.0,0.0,0.0
1803,2022-10-15,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10002498,1,0.3,9.7,-0.3000000000000007
1804,2023-10-23,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,OFF-SU-10002881,7,93.2,4566.8,416.8000000000002
1805,2022-11-19,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10002926,2,3.2,76.8,6.799999999999997
1806,2023-08-03,First Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10002200,7,129.0,2451.0,51.0
1807,2022-06-01,First Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002005,7,1.5,48.5,8.5
1808,2022-01-07,First Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001465,7,7.5,242.5,12.5
1809,2022-09-01,First Class,Corporate,United States,Tulsa,Oklahoma,74133,Central,Technology,Phones,TEC-PH-10004897,7,2.1,67.9,7.900000000000006
1810,2023-03-16,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10001196,7,0.6,19.4,-0.6000000000000014
1811,2023-12-29,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10000595,3,1.0,49.0,9.0
